SeniorCitizen,tenure,MonthlyCharges,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,Churn_Yes,Cluster
0.0,9.0,70.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,72.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,52.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,34.0,61.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,71.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,6.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,31.0,64.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,1.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,49.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,27.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,53.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,35.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,2.0,96.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,35.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,9.0,74.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,64.0,104.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,13.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,55.0,82.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,51.0,94.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,20.0,70.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,23.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,61.0,99.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,54.0,70.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,15.0,76.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,64.0,25.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,18.0,65.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,52.0,103.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,17.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,27.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,58.0,111.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,68.0,109.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,55.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,72.0,84.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,6.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,60.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,61.0,106.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,2.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,63.0,72.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,17.0,84.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,58.0,99.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,26.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,53.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,25.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0,82.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,24.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,2.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3
0.0,67.0,75.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,17.0,55.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,11.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,51.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,3.0,70.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
1.0,1.0,79.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,1.0,70.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3
1.0,72.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,19.0,65.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,65.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,45.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,5.0,89.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,56.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,4.0,74.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,64.0,86.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,41.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,35.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,1.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
1.0,3.0,79.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
1.0,61.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,74.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,35.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,69.0,113.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,64.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,51.0,110.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,17.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,69.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0
0.0,21.0,65.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,54.0,97.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,4.0,70.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,0.0,62.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,7.0,70.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,32.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,72.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,19.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,21.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,45.0,70.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,32.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,40.0,106.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,47.0,42.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,36.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,69.0,105.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,71.0,81.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,71.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,35.0,53.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,3.0,55.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,72.0,110.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,72.0,91.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,68.0,73.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,21.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,8.0,92.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,10.0,75.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,71.0,107.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,46.0,91.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,3.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,12.0,91.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,26.0,48.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,3.0,50.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,49.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,33.0,81.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0.0,42.0,94.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,31.0,75.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
1.0,68.0,107.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
1.0,66.0,116.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,58.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,35.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,40.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,13.0,76.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,57.0,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,75.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,1.0,46.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,46.0,54.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
1.0,40.0,95.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,21.0,78.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3
0.0,6.0,98.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,59.0,111.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,15.0,59.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,27.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,71.0,116.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,45.0,89.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,4.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,47.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,34.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,18.0,54.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,8.0,54.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,7.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,5.0,84.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,39.0,59.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,29.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,1.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,31.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,2.0,24.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,63.0,71.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,20.0,79.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,71.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,66.0,61.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,8.0,45.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,2.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3
0.0,3.0,35.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,47.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,49.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
0.0,1.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,7.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,69.0,105.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,5.0,105.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,71.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,14.0,90.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0.0,29.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,56.0,82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,6.0,96.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
1.0,1.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,46.0,91.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,20.0,108.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,20.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,37.0,76.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,24.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,29.0,95.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,21.0,104.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,19.0,103.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,54.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,2.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
1.0,27.0,104.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,46.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,18.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,52.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,43.0,56.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,4.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,6.0,84.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,35.0,101.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,68.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,5.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,3.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,4.0,73.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,4.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,40.0,110.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,10.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,24.0,80.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,72.0,107.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,24.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,72.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,52.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,18.0,88.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,4.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,36.0,91.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,11.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,1.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,42.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,16.0,85.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,50.0,114.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,38.0,20.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,24.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,31.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,8.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,43.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,57.0,70.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,13.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,40.0,90.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,23.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,72.0,84.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,55.0,84.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,48.0,111.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,75.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3
0.0,36.0,97.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,11.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,85.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,53.0,98.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,70.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,12.0,96.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,22.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,55.0,69.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0,28.0,64.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,58.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,19.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,19.0,95.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,31.0,72.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,13.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,1.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,1.0,71.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3
1.0,18.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,13.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,2.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,70.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,44.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,4.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,65.0,76.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
1.0,71.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,64.0,54.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2
0.0,28.0,92.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
1.0,16.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,70.0,114.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3
0.0,39.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,19.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,60.0,105.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,51.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,56.0,110.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
0.0,66.0,105.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3
0.0,58.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,69.0,59.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,27.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,6.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,7.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,8.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3
0.0,15.0,70.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1
0.0,9.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,12.0,67.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,25.0,71.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,28.0,81.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3
0.0,49.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,57.0,45.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,37.0,95.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,40.0,101.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3
0.0,54.0,45.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,12.0,85.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,4.0,55.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
0.0,66.0,103.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,70.0,60.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,75.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,58.0,103.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3
1.0,47.0,86.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,4.0,79.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3
0.0,57.0,59.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,15.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.0,24.0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,20.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,61.0,98.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,16.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,72.0,98.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
1.0,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,46.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3
0.0,64.0,92.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,30.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2
0.0,64.0,89.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2
0.0,61.0,112.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3
0.0,50.0,84.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
0.0,47.0,95.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2
0.0,51.0,60.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,37.0,91.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,64.0,97.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2
0.0,60.0,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
